Date,Ticker,Volume,VolumeSpike
2016-02-29,GOOGL,1077304965.0,False
2016-03-31,GOOGL,731879763.0,False
2016-04-30,GOOGL,705633683.0,False
2016-05-31,GOOGL,468845302.0,False
2016-06-30,GOOGL,587836117.0,False
2016-07-31,GOOGL,465836556.0,False
2016-08-31,GOOGL,428155731.0,False
2016-09-30,GOOGL,469058595.0,False
2016-10-31,GOOGL,590247045.0,False
2016-11-30,GOOGL,947643163.0,False
2016-12-31,GOOGL,653566920.0,False
2017-01-31,GOOGL,694482807.0,False
2017-02-28,GOOGL,501901361.0,False
2017-03-31,GOOGL,670847735.0,False
2017-04-30,GOOGL,557686718.0,False
2017-05-31,GOOGL,709358396.0,False
2017-06-30,GOOGL,881993555.0,False
2017-07-31,GOOGL,838115609.0,False
2017-08-31,GOOGL,656372210.0,False
2017-09-30,GOOGL,591018915.0,False
2017-10-31,GOOGL,735861325.0,False
2017-11-30,GOOGL,573556400.0,False
2017-12-31,GOOGL,596535844.0,False
2018-01-31,GOOGL,656150167.0,False
2018-02-28,GOOGL,1026202904.0,False
2018-03-31,GOOGL,1046110568.0,False
2018-04-30,GOOGL,987549684.0,False
2018-05-31,GOOGL,743416074.0,False
2018-06-30,GOOGL,806605555.0,False
2018-07-31,GOOGL,839152717.0,False
2018-08-31,GOOGL,688455255.0,False
2018-09-30,GOOGL,721148604.0,False
2018-10-31,GOOGL,1135097531.0,False
2018-11-30,GOOGL,789118289.0,False
2018-12-31,GOOGL,860505402.0,False
2019-01-31,GOOGL,699729618.0,False
2019-02-28,GOOGL,654564602.0,False
2019-03-31,GOOGL,666129958.0,False
2019-04-30,GOOGL,649843329.0,False
2019-05-31,GOOGL,745435629.0,False
2019-06-30,GOOGL,715059231.0,False
2019-07-31,GOOGL,717865702.0,False
2019-08-31,GOOGL,589185954.0,False
2019-09-30,GOOGL,527391631.0,False
2019-10-31,GOOGL,624793205.0,False
2019-11-30,GOOGL,529083063.0,False
2019-12-31,GOOGL,567646673.0,False
2020-01-31,GOOGL,676449771.0,False
2020-02-29,GOOGL,834316649.0,False
2020-03-31,GOOGL,1576694800.0,False
2020-04-30,GOOGL,1128366135.0,False
2020-05-31,GOOGL,727899167.0,False
2020-06-30,GOOGL,817270736.0,False
2020-07-31,GOOGL,826122572.0,False
2020-08-31,GOOGL,616899735.0,False
2020-09-30,GOOGL,839718660.0,False
2020-10-31,GOOGL,858160251.0,False
2020-11-30,GOOGL,634295049.0,False
2020-12-31,GOOGL,610836353.0,False
2021-01-31,GOOGL,794580520.0,False
2021-02-28,GOOGL,680818852.0,False
2021-03-31,GOOGL,759502377.0,False
2021-04-30,GOOGL,704944656.0,False
2021-05-31,GOOGL,605692534.0,False
2021-06-30,GOOGL,546939738.0,False
2021-07-31,GOOGL,613058260.0,False
2021-08-31,GOOGL,463293790.0,False
2021-09-30,GOOGL,593056495.0,False
2021-10-31,GOOGL,723412962.0,False
2021-11-30,GOOGL,610670113.0,False
2021-12-31,GOOGL,622647457.0,False
2022-01-31,GOOGL,770179123.0,False
2022-02-28,GOOGL,931517539.0,False
2022-03-31,GOOGL,731840321.0,False
2022-04-30,GOOGL,763940729.0,False
2022-05-31,GOOGL,853534020.0,False
2022-06-30,GOOGL,773668264.0,False
2022-07-31,GOOGL,792494404.0,False
2022-08-31,GOOGL,517753831.0,False
2022-09-30,GOOGL,615517959.0,False
2022-10-31,GOOGL,684124162.0,False
2022-11-30,GOOGL,719135159.0,False
2022-12-31,GOOGL,604901961.0,False
2023-01-31,GOOGL,675336856.0,False
2023-02-28,GOOGL,956163353.0,False
2023-03-31,GOOGL,863166787.0,False
2023-04-30,GOOGL,606296160.0,False
2023-05-31,GOOGL,823586067.0,False
2023-06-30,GOOGL,659265700.0,False
2023-07-31,GOOGL,709677782.0,False
2023-08-31,GOOGL,595672565.0,False
2023-09-30,GOOGL,479356670.0,False
2023-10-31,GOOGL,683230755.0,False
2023-11-30,GOOGL,537277467.0,False
2023-12-31,GOOGL,622243052.0,False
2024-01-31,GOOGL,583980353.0,False
2024-02-29,GOOGL,649854264.0,False
2024-03-31,GOOGL,675154280.0,False
2024-04-30,GOOGL,662245167.0,False
2024-05-31,GOOGL,544380088.0,False
2024-06-30,GOOGL,462368585.0,False
2024-07-31,GOOGL,527450169.0,False
2024-08-31,GOOGL,552102359.0,False
2024-09-30,GOOGL,533447189.0,False
2024-10-31,GOOGL,570007964.0,False
2024-11-30,GOOGL,530598046.0,False
2024-12-31,GOOGL,645758931.0,False
2025-01-31,GOOGL,500375385.0,False
2025-02-28,GOOGL,629464870.0,False
2025-03-31,GOOGL,732189876.0,False
2025-04-30,GOOGL,842648281.0,False
2025-05-31,GOOGL,942808158.0,False
2025-06-30,GOOGL,847447897.0,False
2025-07-31,GOOGL,860114504.0,False
2025-08-31,GOOGL,617597601.0,False
2025-09-30,GOOGL,829465631.0,False
2025-10-31,GOOGL,729575801.0,False
2025-11-30,GOOGL,266251311.0,False
1999-05-31,GS,73627357.260606,False
1999-06-30,GS,28457457.472504,False
1999-07-31,GS,16964649.799017,False
1999-08-31,GS,22883741.780102,False
1999-09-30,GS,22676102.961821,False
1999-10-31,GS,25787018.032508,False
1999-11-30,GS,19298517.708028,False
1999-12-31,GS,20695704.902515,False
2000-01-31,GS,23772769.256244,False
2000-02-29,GS,22786391.505717,False
2000-03-31,GS,42672417.869667,False
2000-04-30,GS,50302856.187438,False
2000-05-31,GS,50907642.739072,False
2000-06-30,GS,44672321.288593,False
2000-07-31,GS,36418835.908844,False
2000-08-31,GS,64996530.515758,False
2000-09-30,GS,45524576.733456,False
2000-10-31,GS,66500801.277442,False
2000-11-30,GS,49693326.964141,False
2000-12-31,GS,68007131.142271,False
2001-01-31,GS,82042596.518444,False
2001-02-28,GS,72426877.679252,False
2001-03-31,GS,113353288.32288,False
2001-04-30,GS,86251743.128461,False
2001-05-31,GS,65259790.628147,False
2001-06-30,GS,65611808.493821,False
2001-07-31,GS,61366155.148271,False
2001-08-31,GS,72768156.169011,False
2001-09-30,GS,72206448.544859,False
2001-10-31,GS,100559471.32616,False
2001-11-30,GS,70842745.755125,False
2001-12-31,GS,62226313.345292,False
2002-01-31,GS,99724744.787603,False
2002-02-28,GS,85561763.990235,False
2002-03-31,GS,73351555.801959,False
2002-04-30,GS,93982602.008705,False
2002-05-31,GS,86582331.219982,False
2002-06-30,GS,87901354.124437,False
2002-07-31,GS,249747115.35495,True
2002-08-31,GS,116110256.01152,False
2002-09-30,GS,118522294.33277,False
2002-10-31,GS,164065825.42698,False
2002-11-30,GS,95007567.025643,False
2002-12-31,GS,88032939.794613,False
2003-01-31,GS,94238567.508418,False
2003-02-28,GS,84791532.888523,False
2003-03-31,GS,133017327.45011,False
2003-04-30,GS,110811273.4522,False
2003-05-31,GS,103633510.28801,False
2003-06-30,GS,134759063.41462,False
2003-07-31,GS,100246769.26984,False
2003-08-31,GS,69820835.720752,False
2003-09-30,GS,115153109.77084,False
2003-10-31,GS,105146180.72119,False
2003-11-30,GS,67777278.907015,False
2003-12-31,GS,77126535.718225,False
2004-01-31,GS,97894273.517908,False
2004-02-29,GS,75024879.135881,False
2004-03-31,GS,105326058.38028,False
2004-04-30,GS,82535900.695321,False
2004-05-31,GS,108586930.85162,False
2004-06-30,GS,108179673.30957,False
2004-07-31,GS,95750643.066907,False
2004-08-31,GS,86888189.666402,False
2004-09-30,GS,82003893.95042,False
2004-10-31,GS,88548630.851068,False
2004-11-30,GS,82225532.2212,False
2004-12-31,GS,93111597.297102,False
2005-01-31,GS,90558404.292153,False
2005-02-28,GS,69163083.893584,False
2005-03-31,GS,93046127.408568,False
2005-04-30,GS,124065439.79216,False
2005-05-31,GS,142328754.10815,False
2005-06-30,GS,115264102.36884,False
2005-07-31,GS,77254463.368195,False
2005-08-31,GS,72267056.378644,False
2005-09-30,GS,91268344.894608,False
2005-10-31,GS,127803559.92548,False
2005-11-30,GS,74164839.301578,False
2005-12-31,GS,75330252.90738,False
2006-01-31,GS,106054667.64038,False
2006-02-28,GS,77249345.201013,False
2006-03-31,GS,126642862.46177,False
2006-04-30,GS,94570360.65485,False
2006-05-31,GS,132982266.5764,False
2006-06-30,GS,168966814.36767,False
2006-07-31,GS,108325238.02488,False
2006-08-31,GS,104974058.88123,False
2006-09-30,GS,127117070.4467,False
2006-10-31,GS,144298456.66738,False
2006-11-30,GS,113096126.95157,False
2006-12-31,GS,111745424.67381,False
2007-01-31,GS,159196895.4366,False
2007-02-28,GS,145414200.78712,False
2007-03-31,GS,276902658.43758,True
2007-04-30,GS,134832004.43954,False
2007-05-31,GS,136263458.66123,False
2007-06-30,GS,179905572.28078,False
2007-07-31,GS,241360828.02607,True
2007-08-31,GS,466969756.78314,True
2007-09-30,GS,295912617.02264,True
2007-10-31,GS,276854018.5031,True
2007-11-30,GS,358112244.67688,True
2007-12-31,GS,260537743.34696,True
2008-01-31,GS,332931881.49028,True
2008-02-29,GS,276335051.04416,True
2008-03-31,GS,450145036.20554,True
2008-04-30,GS,275990512.47782,True
2008-05-31,GS,185019849.81878,False
2008-06-30,GS,326848619.39907,True
2008-07-31,GS,360731177.96795,True
2008-08-31,GS,218905206.23742,False
2008-09-30,GS,762129313.46111,True
2008-10-31,GS,732091761.66167,True
2008-11-30,GS,727591862.13693,True
2008-12-31,GS,500010573.78168,True
2009-01-31,GS,524606444.52092,True
2009-02-28,GS,620922932.80527,True
2009-03-31,GS,776698230.42363,True
2009-04-30,GS,692158053.01104,True
2009-05-31,GS,425416319.64133,True
2009-06-30,GS,311483731.52516,True
2009-07-31,GS,335522829.14114,True
2009-08-31,GS,225833909.75427,False
2009-09-30,GS,242457693.2923,True
2009-10-31,GS,291722522.72873,True
2009-11-30,GS,210232451.54049,False
2009-12-31,GS,204631426.71203,False
2010-01-31,GS,342681203.2677,True
2010-02-28,GS,282059948.57914,True
2010-03-31,GS,292478550.30429,True
2010-04-30,GS,610279351.10328,True
2010-05-31,GS,450657627.38324,True
2010-06-30,GS,283258232.328,True
2010-07-31,GS,278255225.94852,True
2010-08-31,GS,163964207.97254,False
2010-09-30,GS,170383125.30404,False
2010-10-31,GS,172118083.98259,False
2010-11-30,GS,145684724.90114,False
2010-12-31,GS,113851263.74564,False
2011-01-31,GS,141540298.20899,False
2011-02-28,GS,100662202.00237,False
2011-03-31,GS,133759846.3703,False
2011-04-30,GS,123670301.16391,False
2011-05-31,GS,175562309.48731,False
2011-06-30,GS,164780462.78453,False
2011-07-31,GS,137074508.57473,False
2011-08-31,GS,278887114.50145,True
2011-09-30,GS,201184632.9404,False
2011-10-31,GS,216623397.51693,False
2011-11-30,GS,181274456.50052,False
2011-12-31,GS,190468423.46656,False
2012-01-31,GS,192169278.37682,False
2012-02-29,GS,137670192.42114,False
2012-03-31,GS,177670136.2365,False
2012-04-30,GS,139315544.40001,False
2012-05-31,GS,148744679.71992,False
2012-06-30,GS,125627157.28677,False
2012-07-31,GS,115225711.01313,False
2012-08-31,GS,84582774.726264,False
2012-09-30,GS,108354346.07017,False
2012-10-31,GS,114251361.36363,False
2012-11-30,GS,93220286.923938,False
2012-12-31,GS,95127670.491811,False
2013-01-31,GS,117077483.49058,False
2013-02-28,GS,109410350.68952,False
2013-03-31,GS,97772132.376328,False
2013-04-30,GS,96528643.252535,False
2013-05-31,GS,105485503.165,False
2013-06-30,GS,89405696.311899,False
2013-07-31,GS,76815023.411286,False
2013-08-31,GS,61293193.715987,False
2013-09-30,GS,92444661.135245,False
2013-10-31,GS,88093697.622531,False
2013-11-30,GS,67276401.556928,False
2013-12-31,GS,65116934.990563,False
2014-01-31,GS,79198618.967348,False
2014-02-28,GS,83809394.768108,False
2014-03-31,GS,80980439.078505,False
2014-04-30,GS,91619390.349332,False
2014-05-31,GS,59497423.130008,False
2014-06-30,GS,56045323.443442,False
2014-07-31,GS,69594541.509611,False
2014-08-31,GS,53413003.941194,False
2014-09-30,GS,60658501.191081,False
2014-10-31,GS,95959365.516277,False
2014-11-30,GS,46410304.338652,False
2014-12-31,GS,80965382.524491,False
2015-01-31,GS,73638374.176687,False
2015-02-28,GS,57802542.475901,False
2015-03-31,GS,57826506.844806,False
2015-04-30,GS,64046637.052662,False
2015-05-31,GS,53647979.445474,False
2015-06-30,GS,66344442.086332,False
2015-07-31,GS,59548069.108491,False
2015-08-31,GS,75256480.282331,False
2015-09-30,GS,86739266.919157,False
2015-10-31,GS,78470710.700238,False
2015-11-30,GS,57878756.84219,False
2015-12-31,GS,74502553.645012,False
2016-01-31,GS,113871658.86638,False
2016-02-29,GS,140712885.6701,False
2016-03-31,GS,100485984.40423,False
2016-04-30,GS,80812468.096619,False
2016-05-31,GS,66140975.553859,False
2016-06-30,GS,95086587.404642,False
2016-07-31,GS,74204326.532792,False
2016-08-31,GS,56995691.377779,False
2016-09-30,GS,62183561.95602,False
2016-10-31,GS,66084331.850756,False
2016-11-30,GS,101552088.62859,False
2016-12-31,GS,107548079.64306,False
2017-01-31,GS,93827742.758934,False
2017-02-28,GS,72953358.109668,False
2017-03-31,GS,100886462.61957,False
2017-04-30,GS,90960562.033652,False
2017-05-31,GS,80109617.01282,False
2017-06-30,GS,82707173.588889,False
2017-07-31,GS,70278653.530354,False
2017-08-31,GS,67083226.458704,False
2017-09-30,GS,61626973.519418,False
2017-10-31,GS,65587122.724556,False
2017-11-30,GS,60178264.870484,False
2017-12-31,GS,58323685.359959,False
2018-01-31,GS,89150847.09506,False
2018-02-28,GS,80673242.929298,False
2018-03-31,GS,68797443.091299,False
2018-04-30,GS,84386774.228334,False
2018-05-31,GS,69570596.527702,False
2018-06-30,GS,66934787.366012,False
2018-07-31,GS,68480327.942257,False
2018-08-31,GS,64588343.418222,False
2018-09-30,GS,53307728.46655,False
2018-10-31,GS,86698424.638896,False
2018-11-30,GS,92706280.495475,False
2018-12-31,GS,108940864.96889,False
2019-01-31,GS,97928123.214497,False
2019-02-28,GS,54144529.413779,False
2019-03-31,GS,68482911.514686,False
2019-04-30,GS,69009195.014027,False
2019-05-31,GS,55580741.612658,False
2019-06-30,GS,47721409.185426,False
2019-07-31,GS,56288171.088831,False
2019-08-31,GS,46831265.426409,False
2019-09-30,GS,49768692.38404,False
2019-10-31,GS,66659277.732687,False
2019-11-30,GS,42254281.161248,False
2019-12-31,GS,49803757.339224,False
2020-01-31,GS,75924501.095646,False
2020-02-29,GS,65979678.800749,False
2020-03-31,GS,142280397.83604,False
2020-04-30,GS,90358140.69564,False
2020-05-31,GS,73174374.976178,False
2020-06-30,GS,81839755.471712,False
2020-07-31,GS,89183122.363427,False
2020-08-31,GS,59841544.365734,False
2020-09-30,GS,83039599.363641,False
2020-10-31,GS,75484122.39994,False
2020-11-30,GS,64219756.812776,False
2020-12-31,GS,60054890.10368,False
2021-01-31,GS,76730765.482019,False
2021-02-28,GS,58929075.969601,False
2021-03-31,GS,72477682.835183,False
2021-04-30,GS,66582131.770177,False
2021-05-31,GS,55994429.515473,False
2021-06-30,GS,63721708.943868,False
2021-07-31,GS,55688545.559846,False
2021-08-31,GS,49776825.739425,False
2021-09-30,GS,52619632.928129,False
2021-10-31,GS,54130373.844936,False
2021-11-30,GS,52654956.036482,False
2021-12-31,GS,55516363.51816,False
2022-01-31,GS,88370876.578327,False
2022-02-28,GS,56705244.573526,False
2022-03-31,GS,69536753.973691,False
2022-04-30,GS,61781666.449163,False
2022-05-31,GS,51865402.217808,False
2022-06-30,GS,56652213.199115,False
2022-07-31,GS,54346210.759065,False
2022-08-31,GS,42017894.146659,False
2022-09-30,GS,41215214.012743,False
2022-10-31,GS,50392966.16177,False
2022-11-30,GS,54465727.28681,False
2022-12-31,GS,42482471.0,False
2023-01-31,GS,72603405.0,False
2023-02-28,GS,43627605.0,False
2023-03-31,GS,71667289.0,False
2023-04-30,GS,41876287.0,False
2023-05-31,GS,40054382.0,False
2023-06-30,GS,54501363.0,False
2023-07-31,GS,53395877.0,False
2023-08-31,GS,39258345.0,False
2023-09-30,GS,34255227.0,False
2023-10-31,GS,49102581.0,False
2023-11-30,GS,41305119.0,False
2023-12-31,GS,44130976.0,False
2024-01-31,GS,52634153.0,False
2024-02-29,GS,44350405.0,False
2024-03-31,GS,45874570.0,False
2024-04-30,GS,54689881.0,False
2024-05-31,GS,48548752.0,False
2024-06-30,GS,39208820.0,False
2024-07-31,GS,52460029.0,False
2024-08-31,GS,44403605.0,False
2024-09-30,GS,39019702.0,False
2024-10-31,GS,41890466.0,False
2024-11-30,GS,49173714.0,False
2024-12-31,GS,38986257.0,False
2025-01-31,GS,53211430.0,False
2025-02-28,GS,47577060.0,False
2025-03-31,GS,63331924.0,False
2025-04-30,GS,74597513.0,False
2025-05-31,GS,48439302.0,False
2025-06-30,GS,42631838.0,False
2025-07-31,GS,48021741.0,False
2025-08-31,GS,34760398.0,False
2025-09-30,GS,37250677.0,False
2025-10-31,GS,48972187.0,False
2025-11-30,GS,17850342.0,False
1970-01-31,JNJ,31858736.148395,False
1970-02-28,JNJ,51018645.177456,False
1970-03-31,JNJ,28851640.494656,False
1970-04-30,JNJ,36592836.656997,False
1970-05-31,JNJ,32955907.157837,False
1970-06-30,JNJ,24212359.373953,False
1970-07-31,JNJ,24401992.031384,False
1970-08-31,JNJ,22248278.00683,False
1970-09-30,JNJ,23000042.742715,False
1970-10-31,JNJ,18103404.763603,False
1970-11-30,JNJ,22390519.835276,False
1970-12-31,JNJ,30470327.824956,False
1971-01-31,JNJ,30700596.634538,False
1971-02-28,JNJ,21482958.029526,False
1971-03-31,JNJ,25478850.06339,False
1971-04-30,JNJ,17466745.880131,False
1971-05-31,JNJ,18056000.678156,False
1971-06-30,JNJ,26196750.65933,False
1971-07-31,JNJ,13870480.065773,False
1971-08-31,JNJ,22600449.154499,False
1971-09-30,JNJ,12515933.842822,False
1971-10-31,JNJ,17906989.896687,False
1971-11-30,JNJ,16464413.633416,False
1971-12-31,JNJ,23778903.685249,False
1972-01-31,JNJ,19823677.375642,False
1972-02-29,JNJ,26379629.659654,False
1972-03-31,JNJ,35969749.330589,False
1972-04-30,JNJ,26081621.353178,False
1972-05-31,JNJ,24652591.153775,False
1972-06-30,JNJ,23833092.019635,False
1972-07-31,JNJ,20859893.137129,False
1972-08-31,JNJ,39349339.306712,False
1972-09-30,JNJ,18042442.377554,False
1972-10-31,JNJ,24097239.245351,False
1972-11-30,JNJ,61949760.928561,False
1972-12-31,JNJ,27151708.392704,False
1973-01-31,JNJ,39071648.056583,False
1973-02-28,JNJ,40134947.787986,False
1973-03-31,JNJ,38888769.056258,False
1973-04-30,JNJ,30422908.443592,False
1973-05-31,JNJ,49955340.347414,False
1973-06-30,JNJ,41861997.51087,False
1973-07-31,JNJ,37412324.574132,False
1973-08-31,JNJ,23548630.796755,False
1973-09-30,JNJ,22437904.545894,False
1973-10-31,JNJ,29921741.810371,False
1973-11-30,JNJ,21442339.212747,False
1973-12-31,JNJ,37500356.653908,False
1974-01-31,JNJ,41313397.220097,False
1974-02-28,JNJ,24632268.998789,False
1974-03-31,JNJ,34974170.740981,False
1974-04-30,JNJ,20290988.026741,False
1974-05-31,JNJ,28871960.610187,False
1974-06-30,JNJ,27050108.834776,False
1974-07-31,JNJ,39945320.229194,False
1974-08-31,JNJ,57317246.721426,False
1974-09-30,JNJ,58495717.56782,False
1974-10-31,JNJ,68079048.910904,False
1974-11-30,JNJ,36917910.57829,False
1974-12-31,JNJ,47571363.631644,False
1975-01-31,JNJ,76125008.056556,False
1975-02-28,JNJ,58299303.720632,False
1975-03-31,JNJ,46460637.380783,False
1975-04-30,JNJ,40961201.598961,False
1975-05-31,JNJ,33998887.793437,False
1975-06-30,JNJ,35238283.295952,False
1975-07-31,JNJ,34804833.725614,False
1975-08-31,JNJ,36694401.54418,False
1975-09-30,JNJ,36565723.114976,False
1975-10-31,JNJ,55739223.075927,False
1975-11-30,JNJ,30863136.144504,False
1975-12-31,JNJ,37209143.813376,False
1976-01-31,JNJ,54235680.347696,False
1976-02-29,JNJ,55874684.734344,False
1976-03-31,JNJ,62532230.457918,False
1976-04-30,JNJ,44584603.389352,False
1976-05-31,JNJ,31120503.20019,False
1976-06-30,JNJ,42742432.518138,False
1976-07-31,JNJ,46745083.307747,False
1976-08-31,JNJ,37249788.12335,False
1976-09-30,JNJ,39139363.080011,False
1976-10-31,JNJ,32522451.469133,False
1976-11-30,JNJ,39484771.393023,False
1976-12-31,JNJ,98427484.59505,False
1977-01-31,JNJ,52217412.685642,False
1977-02-28,JNJ,45146721.191616,False
1977-03-31,JNJ,55238038.087606,False
1977-04-30,JNJ,50869668.047003,False
1977-05-31,JNJ,56192996.840708,False
1977-06-30,JNJ,65518981.52266,False
1977-07-31,JNJ,50199165.418143,False
1977-08-31,JNJ,58610850.952883,False
1977-09-30,JNJ,35759790.43926,False
1977-10-31,JNJ,57798113.633672,False
1977-11-30,JNJ,53734496.379103,False
1977-12-31,JNJ,46636717.855978,False
1978-01-31,JNJ,48817527.067455,False
1978-02-28,JNJ,27361655.0473,False
1978-03-31,JNJ,45512441.462338,False
1978-04-30,JNJ,75549319.716956,False
1978-05-31,JNJ,73666504.535768,False
1978-06-30,JNJ,80276682.884095,False
1978-07-31,JNJ,53693885.720146,False
1978-08-31,JNJ,56768665.805481,False
1978-09-30,JNJ,42112570.12034,False
1978-10-31,JNJ,71478943.706641,False
1978-11-30,JNJ,42410579.446544,False
1978-12-31,JNJ,45756264.493612,False
1979-01-31,JNJ,54432103.372434,False
1979-02-28,JNJ,64110257.1626,False
1979-03-31,JNJ,75319046.828462,False
1979-04-30,JNJ,65336110.680157,False
1979-05-31,JNJ,67415321.353433,False
1979-06-30,JNJ,59728333.920034,False
1979-07-31,JNJ,62539010.627947,False
1979-08-31,JNJ,68939172.98019,False
1979-09-30,JNJ,42932074.353119,False
1979-10-31,JNJ,91424505.065269,False
1979-11-30,JNJ,80642394.996995,False
1979-12-31,JNJ,70144724.737316,False
1980-01-31,JNJ,90408623.695502,False
1980-02-29,JNJ,91079120.205996,False
1980-03-31,JNJ,84259011.518718,False
1980-04-30,JNJ,74607919.264457,False
1980-05-31,JNJ,82579376.078558,False
1980-06-30,JNJ,64056081.064947,False
1980-07-31,JNJ,79971906.644323,False
1980-08-31,JNJ,73422716.175239,False
1980-09-30,JNJ,104096215.5834,False
1980-10-31,JNJ,127516178.14823,False
1980-11-30,JNJ,145280936.41375,False
1980-12-31,JNJ,127597444.33416,False
1981-01-31,JNJ,96178955.261508,False
1981-02-28,JNJ,79111781.55531,False
1981-03-31,JNJ,101285548.05304,False
1981-04-30,JNJ,105227253.79197,False
1981-05-31,JNJ,71406684.776213,False
1981-06-30,JNJ,78294525.822291,False
1981-07-31,JNJ,64015442.87334,False
1981-08-31,JNJ,72533221.906348,False
1981-09-30,JNJ,91207798.6352,False
1981-10-31,JNJ,94167452.473565,False
1981-11-30,JNJ,78766366.104203,False
1981-12-31,JNJ,55186098.252981,False
1982-01-31,JNJ,89092463.085486,False
1982-02-28,JNJ,96937481.812322,False
1982-03-31,JNJ,115264366.03793,False
1982-04-30,JNJ,97549284.831084,False
1982-05-31,JNJ,83236333.663277,False
1982-06-30,JNJ,94237433.332128,False
1982-07-31,JNJ,87401539.258768,False
1982-08-31,JNJ,155333854.44034,False
1982-09-30,JNJ,140097565.25825,False
1982-10-31,JNJ,533326590.83846,True
1982-11-30,JNJ,207102004.63692,False
1982-12-31,JNJ,168655741.35344,False
1983-01-31,JNJ,137869342.78378,False
1983-02-28,JNJ,155428687.0847,False
1983-03-31,JNJ,274995957.6593,False
1983-04-30,JNJ,201482960.90452,False
1983-05-31,JNJ,178819293.72611,False
1983-06-30,JNJ,247480790.75209,False
1983-07-31,JNJ,162551270.48615,False
1983-08-31,JNJ,208605544.30596,False
1983-09-30,JNJ,168429979.74065,False
1983-10-31,JNJ,152606724.02969,False
1983-11-30,JNJ,136176178.61513,False
1983-12-31,JNJ,204776735.68907,False
1984-01-31,JNJ,236691899.49406,False
1984-02-29,JNJ,202424346.0611,False
1984-03-31,JNJ,159880569.77155,False
1984-04-30,JNJ,136198773.74334,False
1984-05-31,JNJ,217877369.20591,False
1984-06-30,JNJ,246523570.24276,False
1984-07-31,JNJ,186443069.25398,False
1984-08-31,JNJ,261166133.1205,False
1984-09-30,JNJ,151873013.5742,False
1984-10-31,JNJ,166711953.58892,False
1984-11-30,JNJ,215816224.03003,False
1984-12-31,JNJ,170400820.88325,False
1985-01-31,JNJ,199092190.76226,False
1985-02-28,JNJ,184865038.47038,False
1985-03-31,JNJ,211635210.61445,False
1985-04-30,JNJ,259044004.1443,False
1985-05-31,JNJ,192845488.2638,False
1985-06-30,JNJ,159887340.76403,False
1985-07-31,JNJ,212407287.30805,False
1985-08-31,JNJ,147488812.25977,False
1985-09-30,JNJ,157142165.25052,False
1985-10-31,JNJ,181916647.52538,False
1985-11-30,JNJ,316546404.87873,False
1985-12-31,JNJ,242520916.39397,False
1986-01-31,JNJ,187002947.73403,False
1986-02-28,JNJ,813388520.43306,True
1986-03-31,JNJ,387718309.56964,True
1986-04-30,JNJ,449871270.63379,True
1986-05-31,JNJ,227451692.27375,False
1986-06-30,JNJ,202367895.97049,False
1986-07-31,JNJ,246114956.14258,False
1986-08-31,JNJ,203316090.86921,False
1986-09-30,JNJ,274352561.43436,False
1986-10-31,JNJ,174663113.74123,False
1986-11-30,JNJ,183447260.96707,False
1986-12-31,JNJ,240225001.33009,False
1987-01-31,JNJ,351735030.49083,False
1987-02-28,JNJ,273171844.12766,False
1987-03-31,JNJ,293837591.29219,False
1987-04-30,JNJ,316634435.93878,False
1987-05-31,JNJ,209750138.77568,False
1987-06-30,JNJ,189009893.35851,False
1987-07-31,JNJ,225733677.33903,False
1987-08-31,JNJ,247410804.79489,False
1987-09-30,JNJ,310080746.43071,False
1987-10-31,JNJ,485798132.25329,True
1987-11-30,JNJ,203137735.38133,False
1987-12-31,JNJ,217127853.98951,False
1988-01-31,JNJ,342348070.16637,False
1988-02-29,JNJ,208722934.34861,False
1988-03-31,JNJ,220480324.30525,False
1988-04-30,JNJ,209066088.04349,False
1988-05-31,JNJ,207530952.10909,False
1988-06-30,JNJ,251472130.72113,False
1988-07-31,JNJ,152755706.25878,False
1988-08-31,JNJ,169752910.32342,False
1988-09-30,JNJ,174877570.65181,False
1988-10-31,JNJ,154038006.80776,False
1988-11-30,JNJ,160810693.05449,False
1988-12-31,JNJ,123387084.17272,False
1989-01-31,JNJ,185041124.04422,False
1989-02-28,JNJ,156674838.28378,False
1989-03-31,JNJ,204072379.11754,False
1989-04-30,JNJ,153044671.61928,False
1989-05-31,JNJ,193982190.04048,False
1989-06-30,JNJ,185344767.36642,False
1989-07-31,JNJ,149770065.67759,False
1989-08-31,JNJ,194314039.03316,False
1989-09-30,JNJ,149798314.17664,False
1989-10-31,JNJ,187313357.9698,False
1989-11-30,JNJ,132716455.37064,False
1989-12-31,JNJ,132838370.96518,False
1990-01-31,JNJ,192062142.55848,False
1990-02-28,JNJ,129928380.92903,False
1990-03-31,JNJ,132413955.16327,False
1990-04-30,JNJ,133074277.84968,False
1990-05-31,JNJ,179029216.92697,False
1990-06-30,JNJ,153002903.56929,False
1990-07-31,JNJ,163700381.33022,False
1990-08-31,JNJ,237645734.50714,False
1990-09-30,JNJ,144961490.37009,False
1990-10-31,JNJ,192533964.48529,False
1990-11-30,JNJ,165821348.83647,False
1990-12-31,JNJ,132268343.13451,False
1991-01-31,JNJ,209252340.30333,False
1991-02-28,JNJ,177260425.66702,False
1991-03-31,JNJ,251881892.01507,False
1991-04-30,JNJ,213413046.85984,False
1991-05-31,JNJ,169914317.93555,False
1991-06-30,JNJ,208492687.97304,False
1991-07-31,JNJ,152995021.07352,False
1991-08-31,JNJ,124574545.95897,False
